user_id,od2_label,baseline_label
MBHAVSAR-GM0WY2_mbhavsar,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MBUT-PF3DMVFZ_mbutt,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MC702142-0275JW_MC702142,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MCOCKMAN-09S0ZB_mcockman,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MCOONER1-67PP9K_mcooner1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MCROWNOVER-1540_mcrownover,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MCROWNOVER-QC11_mcrownover,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MCROWNOVER-WLK4_mcrownover,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MD2-SVT-3FCN_xuxru,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MEHLINGER1-QNSG_mehlinger1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MERSEY1_Jeffrey_Farringer,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MERSEY1_SIT,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MERSEY1_SVT,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MERSEY2BELNL_jeffreyf1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MERSEYPQMBETA_hels,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MERSEY_SIT,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MFINK-PF667W8F_mfink,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MGOMES3-W0HKDCB_L14,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MGOMES3-W0HKDCB_mgomes3,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MHAGI-PF3YCK6H_mhagi,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE
MHALE1-PF55QFC9_mhale1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MHALE1-PF5CXE0G_mhale1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MHALE1-PF62L9EM_mhale1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MHALE1-PW0A1P1J_mhale1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MHEIDENFELD-CJ1_mheidenfeldt,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MHEIDENFELD-XSD_mheidenfeldt,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MIT_mpatel13,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MKITAMURA-N0XRP_mkitamura,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MKOZO-PF3W9L3K_mkozo,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MKRYNOCK-67L6RD_mkrynock,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MMERCHANT-H0CAW_mmerchant,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MMISTURIK-CXCF3_mmisturik,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MNAKABAYASH-XPZ_mnakabayashi1,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
MNAKATA1-3Y659D_mnakata1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MNISHIO1-2DR71T_mnishio1,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
MNISHIO1-43AFSK_Debug,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
MNISHIO1-43AFSK_mnishio1,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
MNISHIO1X121QM6_mnishio1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MOBILEPE-4HM087_MobilePE,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MOBILEPE-4N8HJ9_MobilePE,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MORISAN-F291M86_morisan,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MOTO-T14S-Q_motty,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MOTO-X1C_motty,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MOTO_AURA,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MPCD-TNA_HWPA,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MRIGGS-PW0A1NXC_mriggs,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MS1-2ND-3C_HWPA,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MSUMMERVILL-VCL_msummerville,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MTSUKADA-3MYFQH_mtsukada,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MYERSP-PF5FSZHR_MYERSP,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
MYERSP-PW0HKDA6_L14,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
MYERSP-PW0HKDA6_MYERSP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
NAITOX9A_arimasa,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
NANO_G3,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NATHANP-F4YAYFH_nathanp,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NHEIDENFELD-CDY_nheidenfeldt,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NICOLEX1CG12_nbaker,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NILE_SVT,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
NMARX-PF4DMZPC_nmarx,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NMCKOY-PF5H0PJZ_nmckoy,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NMMILLER-4T259L_nmmiller,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NMMILLER-577H4Q_nmmiller,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NMMILLER-62XHX6_nmmiller,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
NORITY-PF3C8AE9_nority,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
NORITY-X1YOGA_nority,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
NPATEL6-F4C403Q_npatel6,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
NPUTSALA-0A1Z31_nputsala,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
OALI-PF5TMH9T_oali,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
OHSAWAAURA_e3158,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
OHSAWACONDOR4_ohsaw,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
OHSAWAEAGLE7_ohsaw,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
P1G7_SKU5,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
P1G7_SVT,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PANTHER3_SVT,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
PCHEN23-1000044_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PCHEN23-5000001_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PCHEN23-F4KXHBP_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PCHEN23-F5FSWCG_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PCHEN23-W0ABC67_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PEGGY_2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PETER_pchen23,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3KG4XY_TP-Telemetry,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY
PF3MBEZV_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3MBQME_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3MC003_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3MC0GA_TP-Telemetry,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY
PF3MDFBG_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3MDFJC_TP-Telemetry,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY
PF3MDXHT_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3MF7LQ_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF3QE5N0_TP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF6299VT_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF62AGYW_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF62AL6S_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF62APQP_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PF62APRB_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PHAYES-PF4H9L6S_PHAYES,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PHAYES-PF62TDKH_PHAYES,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PHIL_pjjakes,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PHIL_pweinstein,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PHOULBROOKE-DFV_phoulbrooke,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PHOVEY-PW0KPSPG_phovey,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PJJAKES-F3SKNHW_pjjakes,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PJJAKES-F4QW4SK_pjjakes,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PJJAKES-F5B1GVP_pjjakes,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PJJAKES-F5HTSDQ_pjjakes,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PJJAKES-F63ATFB_X1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PJJAKES-F63ATFB_pjjakes,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PJJAKES-W0C7DHV_pjjakes,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PMCINNIS-09S0XG_pmcinnis,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PPOOJA-PW0C7CJW_ppooja,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PQM-AN1-BETA_hels,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PQM-BETA_frank,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PQM-BETA_hels,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PQM_tianx,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PR2-SVT-M1_MARUICHIT,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY
PRAMINENI-00010_pramineni,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PRIMUS_tscott2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
PSCHMIDT1-00044_pschmidt1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW05SGBF_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW05SGBG_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW06AQ17_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW06AQ1F_LIP-Telemetry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW0KZBL0_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW0KZBLW_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW0KZBMA_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
PW0KZBVB_LIP,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
QCOM-DCV40DDOIB_jowill,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
QCOM-MDUXZELAOC_mikejp,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
QCOM-YQK1OVIMJV_dereks,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
RADACHI-F5AL4EK_radachi,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
RANDERSON4-Q4VG_randerson4,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RAY-X1-9_Ratan,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
RBULLARD-4S7F11_rbullard,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RCLEMENTS-DS3BG_rclements,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RDONAHUE-0A2BYP_rdonahue,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RLOTRINIA-A7W6D_rlotrinia,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
RMCCARTHY2-0063_rmccarthy2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RMCFADDEN1-S8MT_rmcfadden1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
ROBBIET-F67BA37_robbiet,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
ROCK_yuqj1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
ROROSAS-F4HH26Y_rorosas,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
ROROSAS-W0BX6X0_rorosas,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RPHILLIPS1-MR01_rphillips1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RSEKINOXF43CNVB_rsekino,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
RTWALL-PF4JTB8S_rtwall,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RUBYHE_HEHP,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
RUMBLE_zawacki,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
RUSSELL_rgantman,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SADACHI1-4H67H3_sadachi1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SAYINGZIYIN_yinsyz1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SBARATAM-000032_sbaratam,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SBLEAKLEY-742XA_sbleakley,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SDESCHENES-FH3M_sdeschenes,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
SDILLARD1-2S9T3_sdillard1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SDILLARD1-GR30Q_sdillard1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SHAUSER-F62JTB9_shauser,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SHAUSER-W0J2TNX_shauser,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SHIGE_MS2ARL,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SHIGE_TH1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SHIGE_TH1SVT,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SHIGUCHI-3_shiguchi,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SITZ13G2JN5BETA_jnunez5,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SIWAI-PF43AVX9_siwai,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SIWAI-PF462GGQ_localuser,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SIWAI-PF462GGQ_siwai,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SIWAI-PF5P5JF7_siwai,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SKADUKUNTLA-MTB_skadukuntla,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SKAWANO-F2PXEKF_seiuchi,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SKAWANO-F2PXEKF_skawano,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SKEENER-W0A2BT8_skeener,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SKOYAMA-F2Q1LZA_skoyama,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SLO10-PF68EAMW_slo10,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SORIDE-50000008_soride,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SPAVLIC-F66MQCF_SPAVLIC,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SPETERSEN2-SBS6_spetersen2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SPOSHAR-W0J2TP0_sposhar,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SSPINNER-000090_sspinner,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SSUGIMOTO2-0011_ssugimoto2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SSUGIMOTO2-6_ssugimoto2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SSUGIMOTO2-7_ssugimoto2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SSUGIMOTO2-PSSK_ssugimoto2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
STAHAMTAN-MLH1C_stahamtan,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
STEVENLONG-EKAH_stevenlong,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
STEVENLONG-XACV_stevenlong,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SUGAP-PF2QQVFQ_SUGAP,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SWIGGINS-0HBMT4_swiggins,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SYADAVILLI-NH12_syadavilli,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SYAMAKI-9000027_s,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
SYANG30-W0KZBQZ_syang30,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
SYD6_zf,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
T14S-GEN5-REX_shensl3,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
T14S2IN1_robbiet,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
T14SG5-CBLI_cblindenbacher,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TAJISAKA-49SXPJ_tajisaka,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY
TBERDAR-F4G0ASQ_tberdar,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE
TBERDAR-F4RM5MK_tberdar,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
TBERDAR-F5DC8CG_tberdar,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TBERDAR-F62QQCF_tberdar,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TCHONAN-F49QH11_tchonan,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
THAMES2BESVT_apham,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
THAMES2EEPSVT_apham,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
THAMES_SIT,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
THANNA-PF3SLBYQ_thanna,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
THANNA-PW0KQC0Y_thanna,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
THANSON-F5NV1S7_thanson,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TK-THAMES2_takay,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
TKOIKE-PF43BEK1_tkoide,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TLIN29-PF4EHFCT_tlin29,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TM1SIT1XPF4LA6X_EEP,ACTIONABLE_GAUGE_RESET_INSUFFICIENT_LEARNING_OPPORTUNITY,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
TMIYAMOTO1-75C2_tmiyamoto1,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
TMOCHIZUKI-FHMH_tmochizuki,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
TMORIWAKI-00019_tmoriwaki,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TNAKAMURA8-CRZW_tnakamura8,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE
TOM_thiller,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TP-X1C-G11_emmet,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
TPARRISH2-00047_tparrish2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
TRICHARDSON-GP9_trichardson,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TRICHARDSON-NKH_trichardson,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TSCOTT2-F4RVJLS_tscott2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TSCOTT2-F58PHQH_tscott2,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TSCOTT2-F5CERG3_tscott2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
TSUZUKI26-9VQR2_tsuzuki26,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TTARRATS-09S0Z9_ttarrats,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TTOMIMATSU-DC3F_ttomimatsu,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
TYLER_tparrish2,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
UINABA-GM114QLP_uinaba,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
VBARONE-F67TWPP_vbarone,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
VISHNU_vkotipalli1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
VSHARAK-F66KN1E_vsharak,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
WANGLYB-5FGJED_wanglyb,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
WANGTC3-F4210KH_wangtc3,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,WATCH_LOW_UPDATE_RATE_AMBIGUOUS
WCARTER-F3SKVGA_wcarter,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
WCHANG11-4C429A_wchang11,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
WCHANG11-4Y8ZWG_wchang11,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
WFELTER-F5HN5KV_wfelter,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
WII-PF67AM0B_wii,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
WOMALLEY-55RJ32_womalley,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
WSHX016709_Lenovo,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X1-CARBON-G12_hewei,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
X1-LNL-BE-SIT_mripp,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X13_2IN1,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
X1C-G13-TK_E28508,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
X1C-LNL-SIT-EEP_mripp,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X1C13-2024_henry,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X1C13-SIT_X1C13,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X1C_GEN13,REVIEW_INSUFFICIENT_DATA,REVIEW_INSUFFICIENT_DATA
X1C_LNL,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
X1C_METEOR,NORMAL_OR_RESPONDING,NORMAL_OR_RESPONDING
