user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
X1YADL_KMK,2024-06-10,2024-05-11 23:59:59.999999999,2024-06-10 23:59:59.999999999,691,28.704,0.5,3.777,32.383,29,9,2,0,0,0,0,False,WINDOW_QUALITY_OK,68.0,71.0,3.0,3.135,0.9083,0.0886,0.0917,66.0,100.0,34.0,92.0,99.0,100.0,0.0,0.0,0.9949,0.9753,0.8903,144,173,72,55560.0,55560.0,55560.0,55560.0,0.0,0,0,0.0,,,97.47,97.47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-06-10 23:59:59.999999999,2023-03-02 23:21:46,2024-06-10 15:04:43,466.027,True,55530.0,2023-04-30 17:38:21,30.0,407.265,41.0,False,55560.0,2023-05-04 16:09:49,30.0,403.327,41.0,False,1,30.0,True,36,2,1,35,2,37,1,0,0,0,0,0,0,0,35,1,1,0,16.65,0,-22.11997,9.6066,9.6066,407.265,41.0,37,0,0,9.6066,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_CENSORED_PENDING,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like;micro_wobble,days_eff=407 days_any=403 cyc_eff=41 hq_nr=35 total_nr=37 cens=1 lg_opp=1 opp=39 norm_anom=9.61 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 35 high-quality discharge+recharge learning opportunities since the last effective FCC change (407d ago) produced no FCC relearning step (35 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
BRYAN_X1,2025-10-08,2025-09-08 23:59:59.999999999,2025-10-08 23:59:59.999999999,179,29.251,0.5,21.726,39.077,27,23,7,0,0,0,0,False,WINDOW_QUALITY_OK,127.0,128.0,1.0,1.026,0.9927,0.0433,0.0073,95.0,100.0,5.0,95.0,97.0,100.0,0.0,0.0,1.0,1.0,0.9397,6,14,3,48590.0,48590.0,48590.0,48590.0,0.0,0,0,0.0,,,85.17,85.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-10-08 23:59:59.999999999,2023-04-04 22:34:38,2025-10-08 13:59:45,918.059,True,48590.0,2024-04-17 09:04:09,77.0,539.622,51.0,False,48590.0,2024-04-17 09:04:09,77.0,539.622,51.0,False,0,0.0,False,30,4,1,30,4,34,0,0,0,3,0,0,0,0,30,0,1,0,15.3,0,-20.32646,8.8277,8.8277,539.622,51.0,34,0,0,8.8277,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=540 days_any=540 cyc_eff=51 hq_nr=30 total_nr=34 cens=0 lg_opp=1 opp=38 norm_anom=8.83 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 30 high-quality discharge+recharge learning opportunities since the last effective FCC change (539d ago) produced no FCC relearning step (30 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
OHSAWACONDOR4_ohsaw,2024-12-20,2024-11-20 23:59:59.999999999,2024-12-20 23:59:59.999999999,543,29.327,0.5,8.901,30.471,33,11,1,0,0,0,0,False,WINDOW_QUALITY_OK,43.0,54.0,11.0,11.252,0.4598,0.1561,0.5402,21.0,100.0,79.0,67.0,96.0,100.0,0.0,0.0,0.8087,0.6272,0.462,151,184,76,59180.0,58990.0,58990.0,59180.0,190.0,16,0,0.0,,,102.03,101.71,6,0,6,1,7,0,0,0,0,0,0,0,0,0,0,2.7,0,6,6,0.027681,1.5578,0.39139,0.35882,3.0,0,6,6,0.015625,1.8062,0.39139,2024-12-20 23:59:59.999999999,2024-07-03 20:04:50,2024-12-20 17:04:59,170.163,True,59660.0,2024-08-26 07:38:15,14.0,116.682,40.0,False,58990.0,2024-12-20 14:47:54,54.0,0.383,0.0,True,57,30.0,True,30,4,1,29,4,33,1,0,0,0,0,0,0,0,29,1,1,0,14.85,0,-19.72862,8.568,8.568,116.682,40.0,33,0,0,8.568,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=117 days_any=0 cyc_eff=40 hq_nr=29 total_nr=33 cens=1 lg_opp=1 opp=35 norm_anom=8.57 conf_p=0.391 micro_only=True cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 29 high-quality discharge+recharge learning opportunities since the last effective FCC change (116d ago) produced no FCC relearning step (29 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,87,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
ATOKYO-PF3TQD0N_atokyo,2024-07-16,2024-06-16 23:59:59.999999999,2024-07-16 23:59:59.999999999,922,29.448,0.344,2.136,42.147,33,4,1,0,0,0,0,False,WINDOW_QUALITY_OK,228.0,249.0,21.0,21.393,0.5645,0.2494,0.4355,44.0,100.0,56.0,66.0,96.0,100.0,0.0,0.0,0.8771,0.7306,0.5465,324,417,162,57570.0,57570.0,57570.0,57570.0,0.0,0,0,0.0,,,101.0,101.0,17,1,17,6,24,0,0,0,0,0,0,0,0,0,0,8.1,0,18,18,2.1e-05,4.6735,0.00882,0.00452,9.0,0,18,18,4e-06,5.4185,0.00882,2024-07-16 23:59:59.999999999,2023-02-06 09:32:53,2024-07-16 10:49:35,526.602,True,57570.0,2023-02-06 09:32:53,77.0,526.602,172.0,False,57570.0,2023-02-06 09:32:53,77.0,526.602,172.0,False,0,0.0,False,36,1,1,30,1,31,6,0,0,2,0,0,0,0,30,6,1,0,13.95,0,-18.53295,8.0488,8.0488,526.602,172.0,31,0,0,8.0488,3,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=527 days_any=527 cyc_eff=172 hq_nr=30 total_nr=31 cens=6 lg_opp=1 opp=40 norm_anom=8.05 conf_p=0.00882 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 30 high-quality discharge+recharge learning opportunities since the last effective FCC change (526d ago) produced no FCC relearning step (normative anomaly 8.05, conformal p 0.00882). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,35,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
KINOUE4XF49VR0W_kinoue4,2025-04-09,2025-03-10 23:59:59.999999999,2025-04-09 23:59:59.999999999,467,29.12,0.5,4.203,105.778,19,12,4,0,0,0,0,False,WINDOW_QUALITY_OK,341.0,353.0,12.0,12.363,0.6018,0.1794,0.3982,18.0,100.0,82.0,45.3,98.0,100.0,0.0,0.0034,0.8745,0.7603,0.608,103,153,52,44340.0,44340.0,44340.0,44340.0,0.0,0,0,0.0,,,77.72,77.72,5,2,5,3,10,0,0,0,0,0,0,0,0,0,0,2.7,0,6,6,0.027681,1.5578,0.39139,0.35882,3.0,0,6,6,0.015625,1.8062,0.39139,2025-04-09 23:59:59.999999999,2023-04-14 16:40:20,2025-04-09 13:40:28,726.305,True,44340.0,2024-12-20 17:22:16,316.0,110.276,37.0,False,44340.0,2024-12-20 17:22:16,316.0,110.276,37.0,False,0,0.0,False,29,4,1,26,4,30,3,0,0,1,0,0,0,0,26,3,1,0,13.5,0,-17.93511,7.7891,7.7891,110.276,37.0,30,0,0,7.7891,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=110 days_any=110 cyc_eff=37 hq_nr=26 total_nr=30 cens=3 lg_opp=1 opp=35 norm_anom=7.79 conf_p=0.391 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 26 high-quality discharge+recharge learning opportunities since the last effective FCC change (110d ago) produced no FCC relearning step (26 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,81,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
CFERLAND-0DYS2P_cferland,2025-05-21,2025-04-21 23:59:59.999999999,2025-05-21 23:59:59.999999999,425,29.097,0.496,11.728,30.016,31,21,6,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,46.0,7.0,7.217,0.6291,0.2643,0.3709,44.0,100.0,56.0,68.0,96.0,99.0,0.0,0.0,0.8841,0.7067,0.4653,129,149,65,59190.0,59100.0,59100.0,59190.0,90.0,8,0,0.0,,,102.05,101.9,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0.45,0,1,1,0.55,0.2596,1.0,1.0,0.5,0,1,1,0.5,0.301,1.0,2025-05-21 23:59:59.999999999,2024-11-05 11:15:53,2025-05-21 08:00:32,197.531,True,59850.0,2024-11-05 11:15:53,2.0,197.531,44.0,False,59100.0,2025-05-20 07:21:06,46.0,1.694,0.0,True,61,20.0,True,18,11,4,18,11,29,0,0,0,0,0,0,0,0,18,0,4,0,13.05,0,-17.33727,7.5295,7.5295,197.531,44.0,29,0,0,7.5295,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like;micro_wobble,days_eff=198 days_any=2 cyc_eff=44 hq_nr=18 total_nr=29 cens=0 lg_opp=4 opp=33 norm_anom=7.53 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 18 high-quality discharge+recharge learning opportunities since the last effective FCC change (197d ago) produced no FCC relearning step (18 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,True,False,False,False,False,False,121,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
SIWAI-PF43AVX9_siwai,2024-07-06,2024-06-06 23:59:59.999999999,2024-07-06 23:59:59.999999999,138,28.731,0.5,20.421,78.204,26,19,5,0,0,0,0,False,WINDOW_QUALITY_OK,205.0,209.0,4.0,4.177,0.3275,0.1969,0.6725,17.0,100.0,83.0,20.7,81.5,100.0,0.0,0.0494,0.4923,0.2632,0.1963,32,41,17,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2024-07-06 23:59:59.999999999,2023-03-24 15:09:12,2024-07-06 05:45:06,470.369,True,48080.0,2024-03-19 06:07:42,168.0,109.745,41.0,False,48080.0,2024-03-19 06:07:42,168.0,109.745,41.0,False,0,0.0,False,26,3,1,26,3,29,0,2,0,0,2,0,2,0,26,0,1,0,13.05,0,-17.33727,7.5295,7.5295,109.745,41.0,29,2,0,7.5295,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=110 days_any=110 cyc_eff=41 hq_nr=26 total_nr=29 cens=0 lg_opp=1 opp=32 norm_anom=7.53 conf_p=0.842 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 26 high-quality discharge+recharge learning opportunities since the last effective FCC change (109d ago) produced no FCC relearning step (26 high-quality + 2 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,80,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
MBHAVSAR-3R8CWY_mbhavsar,2025-01-30,2024-12-31 23:59:59.999999999,2025-01-30 23:59:59.999999999,201,21.039,0.5,8.916,109.17,11,7,5,0,0,0,0,False,WINDOW_QUALITY_OK,596.0,608.0,12.0,17.111,0.4818,0.2977,0.5182,1.0,100.0,99.0,13.0,87.0,100.0,0.045,0.0908,0.5243,0.4321,0.2937,61,79,31,43920.0,43920.0,43920.0,43920.0,0.0,0,0,0.0,,,77.05,77.05,2,0,2,1,3,0,0,0,0,0,0,2,0,1,3,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2025-01-30 23:59:59.999999999,2023-02-07 08:14:34,2025-01-30 16:12:07,723.657,True,43920.0,2024-10-15 16:21:36,551.0,107.318,57.0,False,43920.0,2024-10-15 16:21:36,551.0,107.318,57.0,False,0,0.0,False,24,5,0,23,5,28,1,2,1,5,1,1,2,1,23,1,0,0,12.6,0,-16.73944,7.2698,7.2698,107.318,57.0,28,2,0,7.2698,0,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=107 days_any=107 cyc_eff=57 hq_nr=23 total_nr=28 cens=1 lg_opp=0 opp=37 norm_anom=7.27 conf_p=0.842 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 23 high-quality discharge+recharge learning opportunities since the last effective FCC change (107d ago) produced no FCC relearning step (23 high-quality + 1 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,10,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
PHAYES-PF4H9L6S_PHAYES,2024-02-08,2024-01-09 23:59:59.999999999,2024-02-08 23:59:59.999999999,501,29.325,0.5,6.199,162.349,26,5,2,0,0,0,0,False,WINDOW_QUALITY_OK,32.0,40.0,8.0,8.184,0.816,0.1049,0.184,19.0,100.0,81.0,76.0,99.0,100.0,0.0,0.0027,0.9149,0.8619,0.6944,103,138,52,54070.0,54070.0,54070.0,54070.0,0.0,0,0,0.0,,,102.99,102.99,6,0,6,2,8,0,0,0,0,0,0,0,0,0,0,2.7,0,6,6,0.027681,1.5578,0.39139,0.35882,3.0,0,6,6,0.015625,1.8062,0.39139,2024-02-08 23:59:59.999999999,2023-08-17 11:11:43,2024-02-08 14:13:41,175.534,True,54070.0,2023-08-28 23:02:03,0.0,164.04,40.0,False,54070.0,2023-08-28 23:02:03,0.0,164.04,40.0,False,0,0.0,False,26,2,0,24,2,26,2,0,0,0,0,0,0,0,24,2,0,0,11.7,0,-15.54376,6.7506,6.7506,164.04,40.0,26,0,0,6.7506,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like,days_eff=164 days_any=164 cyc_eff=40 hq_nr=24 total_nr=26 cens=2 lg_opp=0 opp=28 norm_anom=6.75 conf_p=0.391 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 24 high-quality discharge+recharge learning opportunities since the last effective FCC change (164d ago) produced no FCC relearning step (24 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,False,False,False,False,False,False,135,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
WANGTC3-F4210KH_wangtc3,2025-06-10,2025-05-11 23:59:59.999999999,2025-06-10 23:59:59.999999999,438,29.031,0.5,5.438,60.406,18,8,5,0,0,0,0,False,WINDOW_QUALITY_OK,167.0,177.0,10.0,10.334,0.8345,0.2222,0.1655,6.0,100.0,94.0,19.0,97.0,100.0,0.0017,0.0503,0.8844,0.8544,0.7418,47,92,24,48760.0,48760.0,48760.0,48760.0,0.0,0,0,0.0,,,85.54,85.54,10,0,10,2,12,0,0,0,0,0,0,1,0,0,1,4.5,0,10,10,0.002533,2.5964,0.14604,0.12231,5.0,0,10,10,0.000977,3.0103,0.14604,2025-06-10 23:59:59.999999999,2023-02-09 13:57:03,2025-06-10 10:31:49,852.419,True,48740.0,2025-03-01 12:10:32,147.0,101.493,30.0,False,48760.0,2025-05-05 15:03:47,165.0,36.372,12.0,True,1,20.0,True,27,0,0,25,0,25,2,0,0,4,0,0,0,0,25,2,0,0,11.25,0,-14.94593,6.4909,6.4909,101.493,30.0,25,0,0,6.4909,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=101 days_any=36 cyc_eff=30 hq_nr=25 total_nr=25 cens=2 lg_opp=0 opp=31 norm_anom=6.49 conf_p=0.146 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 25 high-quality discharge+recharge learning opportunities since the last effective FCC change (101d ago) produced no FCC relearning step (25 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,73,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
WANGLYB-5FGJED_wanglyb,2025-07-22,2025-06-22 23:59:59.999999999,2025-07-22 23:59:59.999999999,476,29.075,0.5,8.688,52.34,31,12,4,0,0,0,0,False,WINDOW_QUALITY_OK,34.0,40.0,6.0,6.191,0.7668,0.1205,0.2332,10.0,100.0,90.0,65.5,98.0,100.0,0.0,0.0067,0.896,0.8118,0.7382,92,117,46,59850.0,59710.0,59710.0,59850.0,140.0,12,0,0.0,,,104.94,104.7,3,1,3,2,6,0,0,0,0,0,0,0,0,0,0,1.35,0,3,3,0.166375,0.7789,0.70435,0.67541,1.5,0,3,3,0.125,0.9031,0.70435,2025-07-22 23:59:59.999999999,2025-03-14 10:47:19,2025-07-22 10:50:42,130.55,True,60210.0,2025-04-09 05:22:26,10.0,104.776,30.0,False,59710.0,2025-07-21 00:28:39,40.0,1.98,0.0,True,41,30.0,True,19,2,2,17,2,19,2,0,0,2,0,0,0,0,17,2,2,0,8.55,0,-11.3589,4.9331,4.9331,104.776,30.0,19,0,0,4.9331,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=105 days_any=2 cyc_eff=30 hq_nr=17 total_nr=19 cens=2 lg_opp=2 opp=25 norm_anom=4.93 conf_p=0.704 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 17 high-quality discharge+recharge learning opportunities since the last effective FCC change (104d ago) produced no FCC relearning step (17 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,75,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
MATT-T16G1_lietzke,2024-03-04,2024-02-03 23:59:59.999999999,2024-03-04 23:59:59.999999999,661,28.775,0.5,1.422,81.124,26,9,1,0,0,0,0,False,WINDOW_QUALITY_OK,244.0,252.0,8.0,8.34,0.9759,0.1541,0.0241,43.0,100.0,57.0,95.0,98.0,100.0,0.0,0.0,0.9696,0.9654,0.8095,8,134,4,71150.0,71150.0,71150.0,71150.0,0.0,0,0,0.0,,,82.73,82.73,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.9,0,2,2,0.3025,0.5193,0.84249,0.8177,1.0,0,2,2,0.25,0.6021,0.84249,2024-03-04 23:59:59.999999999,2023-02-08 19:24:59,2024-03-04 12:02:08,390.191,True,71150.0,2023-10-16 13:44:37,211.0,140.427,41.0,False,71150.0,2023-10-16 13:44:37,211.0,140.427,41.0,False,0,0.0,False,15,0,0,15,0,15,0,0,1,2,0,1,1,0,15,0,0,0,6.75,0,-8.96756,3.8946,3.8946,140.427,41.0,15,1,0,3.8946,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=140 days_any=140 cyc_eff=41 hq_nr=15 total_nr=15 cens=0 lg_opp=0 opp=18 norm_anom=3.89 conf_p=0.842 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 15 high-quality discharge+recharge learning opportunities since the last effective FCC change (140d ago) produced no FCC relearning step (15 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,82,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
SSUGIMOTO2-6_ssugimoto2,2025-06-09,2025-05-10 23:59:59.999999999,2025-06-09 23:59:59.999999999,277,28.028,0.5,10.446,110.83,15,14,6,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,42.0,3.0,3.211,0.5992,0.0842,0.4008,48.0,95.0,47.0,70.8,84.0,94.0,0.0,0.0,0.789,0.2524,0.0,58,65,29,91150.0,91100.0,91100.0,91150.0,50.0,3,0,0.0,,,101.28,101.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-06-09 23:59:59.999999999,2024-02-22 13:21:24,2025-06-09 09:15:30,473.443,True,91710.0,2024-02-22 13:21:24,3.0,473.443,39.0,False,91100.0,2025-05-29 18:28:57,42.0,11.23,0.0,True,39,20.0,True,5,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,2.25,0,-2.98919,1.2982,1.2982,473.443,39.0,5,0,0,1.2982,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_CHECK_CORE,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;micro_wobble,days_eff=473 days_any=11 cyc_eff=39 hq_nr=5 total_nr=5 cens=0 lg_opp=0 opp=5 norm_anom=1.30 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 5 high-quality discharge+recharge learning opportunities since the last effective FCC change (473d ago) produced no FCC relearning step (5 high-quality + 0 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,False,True,False,False,False,False,False,0,2026-07-08T17:46:07Z,rolling30-od2.0,30,1,abs_ge_50mWh
