user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
LAPTOP-J9M9N0H9_X9-14,NORMAL_OR_RESPONDING,ACTION_NONE,high,,59.7,10.2,"flat_tail=0.9d, fcc_changes=18, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.9,18,0.0,0,0,0,,,0.4791,57.0,100.0,43.0,143.21,QUALITY_OK,ThinkPad X9-14 Gen 1,BYD,LNV-5B11M90101@,,2026-06-03T12:47:30
LAPTOP-JHPGK11C_NL1SKU6SIT1LR,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.1,6.8,"obs_days=13.9, n_samples=1730, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",11.0,2,0.0,0,0,0,,,0.8625,2.0,100.0,98.0,13.94,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-JL4J612V_jnunez5,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.6,6.4,"obs_days=70.3, n_samples=885, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",7.2,2,1.0,0,0,0,,,0.6952,64.0,100.0,36.0,70.3,QUALITY_SHORT_OBS,ThinkPad X9-15 Gen 1,BYD,L24B4PE2,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-JLDUH829_11096,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.3,5.2,"obs_days=16.7, n_samples=675, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.9,2,0.0,0,0,0,,,0.7579,64.0,100.0,36.0,16.73,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-K2B03PT9_Mersey2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,57.7,7.3,"obs_days=111.2, n_samples=345, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",14.1,6,0.0,0,0,0,,,0.5167,27.0,100.0,73.0,111.17,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 10,Sunwoda,5B11M90099,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-K2Q4C3UQ_1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.9,10.9,"flat_tail=4.3d, fcc_changes=28, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",4.3,28,1.0,0,0,0,,,0.8863,9.0,100.0,91.0,287.28,QUALITY_OK,ThinkPad Z16 Gen 1,SMP,5B10W51887,,2026-06-03T12:47:30
LAPTOP-K5TN4699_ThinkPad,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.1,11.5,"flat_tail=7.7d, fcc_changes=13, tail_cyc=1.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",7.7,13,1.0,0,0,0,,,0.9671,82.0,100.0,18.0,130.99,QUALITY_OK,ThinkPad X1 Carbon Gen 11,Celxpert,5B11M90057,,2026-06-03T12:47:30
LAPTOP-K8IULGVA_Sun,NORMAL_OR_RESPONDING,ACTION_NONE,high,,64.2,17.4,"flat_tail=37.5d, fcc_changes=11, tail_cyc=6.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",37.5,11,6.0,0,0,0,,,0.5478,5.0,100.0,95.0,380.03,QUALITY_OK,ThinkPad X1 Carbon Gen 10,SMP,5B10W13973,,2026-06-03T12:47:30
LAPTOP-K9NORC70_SIT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=11, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,11,0.0,0,0,0,,,1.0,100.0,100.0,0.0,169.22,QUALITY_OK,ThinkPad X9-14 Gen 1,Sunwoda,LNV-5B11M90102,,2026-06-03T12:47:30
LAPTOP-KQTSA7PM_1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.7,0.0,"obs_days=97.7, n_samples=1751, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.1,48,0.0,0,0,0,,,0.5298,99.0,100.0,1.0,97.74,QUALITY_COUNTER_RESET,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-LM31Q23F_NL1SKU6LR,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.5,5.7,"obs_days=3.9, n_samples=890, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.9,0,0.0,0,0,0,,,0.9427,87.0,100.0,13.0,3.9,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-LNBSJHQF_AV1SKU10SIT1p2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,74.9,15.7,"obs_days=62.8, n_samples=1495, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",62.8,0,1.0,0,0,0,,,0.9973,95.0,100.0,5.0,62.76,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-LVNFDHDN_EAA,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.1d, fcc_changes=11, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,11,0.0,0,0,0,,,1.0,100.0,100.0,0.0,148.07,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
LAPTOP-MGP5FI9R_longrun,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.4,0.4,"obs_days=7.6, n_samples=3892, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",2.5,4,0.0,0,0,0,,,1.0,75.0,100.0,25.0,7.64,QUALITY_COUNTER_RESET,ThinkPad X1 2-in-1 Gen 11,SMP,5B11M90163,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-MUEEDSGP_NL1SKU7SIT2LR,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.6,5.6,"obs_days=4.9, n_samples=1361, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.6,3,0.0,0,0,0,,,0.9979,84.0,100.0,16.0,4.9,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-N0IFBCJM_AV1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,55.4,5.4,"obs_days=51.9, n_samples=833, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.6,18,0.0,0,0,0,,,0.5,43.0,75.0,32.0,51.88,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-N4IHLN0J_MS2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,46.3,6.7,"obs_days=27.8, n_samples=290, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",8.8,1,1.0,0,0,0,,,0.0182,0.0,100.0,100.0,27.8,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 10,SMP,5B11M90097,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-OLNLOES4_SIT21,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.9,5.1,"obs_days=3.7, n_samples=303, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.7,1,0.0,0,0,0,,,0.9913,92.0,100.0,8.0,3.67,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,Sunwoda,5B11M90160,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-OMDL8LQ4_EESIT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.6,10.0,"flat_tail=0.1d, fcc_changes=167, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,167,0.0,0,0,0,,,0.8303,84.0,95.0,11.0,203.03,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
LAPTOP-OTD6NS5M_lnvni,NORMAL_OR_RESPONDING,ACTION_NONE,high,,52.1,11.5,"flat_tail=9.0d, fcc_changes=23, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",9.0,23,0.0,0,0,0,,,0.0303,22.0,100.0,78.0,160.52,QUALITY_OK,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383,,2026-06-03T12:47:30
LAPTOP-OV7Q4J55_PE,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.3,6.0,"obs_days=12.0, n_samples=495, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.6,1,1.0,0,0,0,,,1.0,2.0,100.0,98.0,11.99,QUALITY_SHORT_OBS,ThinkPad X1 Yoga Gen 8,Sunwoda,5B10W13975,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-P9BQ8OLJ_Neal,NORMAL_OR_RESPONDING,ACTION_NONE,high,,54.6,10.6,"flat_tail=3.5d, fcc_changes=69, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",3.5,69,0.0,0,0,0,,,0.2,45.0,100.0,55.0,288.91,QUALITY_OK,ThinkPad X13 Gen 6,Sunwoda,5B11M90122,,2026-06-03T12:47:30
LAPTOP-Q5JPEGGD_Nate,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.3,5.2,"obs_days=71.0, n_samples=2291, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.0,21,0.0,0,0,0,,,0.7581,31.0,100.0,69.0,70.99,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,ATL,5B11M90161,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-Q6HOEUNN_tyler,NORMAL_OR_RESPONDING,ACTION_NONE,high,,60.8,55.0,"flat_tail=95.0d, fcc_changes=7, tail_cyc=16.0, tail_ok[90/80/85]=0/1/0 -> FCC still updating / not a no-low-change candidate",95.0,7,16.0,0,1,0,0.0,0.0,0.774,6.0,100.0,94.0,420.05,QUALITY_OK,ThinkPad X1 Carbon Gen 11,SMP,5B10W13973,,2026-06-03T12:47:30
LAPTOP-QQKPMET2_longrun,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.5,7.1,"obs_days=65.7, n_samples=244, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",12.8,18,0.0,0,0,0,,,0.4105,1.0,21.0,20.0,65.73,QUALITY_SHORT_OBS,ThinkPad P1 Gen 9,COSMX,5B11M90164,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-QQLCC3QB_jl240,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,73.4,13.4,"flat_tail=20.5d, fcc_changes=6, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",20.5,6,0.0,0,0,0,,,1.0,76.0,80.0,4.0,465.37,QUALITY_OK,ThinkPad X1 Yoga 4th,SMP,02DL005,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
LAPTOP-RCQD7R5B_kazuk,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,0.0,"obs_days=346.5, n_samples=7250, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.0,378,0.0,0,0,0,,,1.0,2.0,2.0,0.0,346.52,QUALITY_COUNTER_RESET,ThinkPad X1 Carbon Gen 10,Celxpert,5B10W13974,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-S8IHCLL8_x1,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.2,11.3,"flat_tail=8.1d, fcc_changes=49, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",8.1,49,0.0,0,0,0,,,0.8941,46.0,80.0,34.0,494.35,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,BYD,5B11M90100,,2026-06-03T12:47:30
LAPTOP-SE41CTD4_gaojiangwei,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.1d, fcc_changes=93, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,93,0.0,0,0,0,,,1.0,100.0,100.0,0.0,325.07,QUALITY_OK,ThinkPad T14 Gen 2i,Celxpert,5B10W51830,,2026-06-03T12:47:30
LAPTOP-SH0NRR9B_Mesery2,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,,69.8,10.0,"flat_tail=0.1d, fcc_changes=1, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0, resp72h(rel)=NA -> ambiguous low-update",0.1,1,0.0,0,0,0,,,0.9881,99.0,100.0,1.0,1102.83,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,Celxpert,5B11M90098,FCC更新率は低いものの完全凍結ではない/学習機会が少ない/データ品質が中程度のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,2026-06-03T12:47:30
LAPTOP-SHD3G568_Test,NORMAL_OR_RESPONDING,ACTION_NONE,high,,65.5,10.1,"flat_tail=0.8d, fcc_changes=81, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.8,81,0.0,0,0,0,,,0.0,80.0,94.0,14.0,262.4,QUALITY_OK,ThinkPad X9-14 Gen 1,BYD,LNV-5B11M90101,,2026-06-03T12:47:30
LAPTOP-SHOBTFD7_TM1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,0.1,"obs_days=26.6, n_samples=319, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",0.6,11,0.0,0,0,0,,,0.9951,92.0,100.0,8.0,26.55,QUALITY_COUNTER_RESET,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-SJCL3CJL_scollins1,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,TERMINAL_FREEZE_AFTER_OPPORTUNITIES,65.4,86.0,"flat_tail=741.0d, fcc_changes=1, tail_cyc=40.0, tail_ok[90/80/85]=0/3/0, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",741.0,1,40.0,0,3,0,0.0,0.0,0.9551,0.0,86.0,86.0,840.16,QUALITY_OK,ThinkPad T14s Gen 2a,,,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
LAPTOP-STAV4QJC_PQM,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,medium,LOW_UPDATE_RATE_WITH_OPPORTUNITIES,62.1,76.0,"flat_tail=297.5d, fcc_changes=0, tail_cyc=120.0, tail_ok[90/80/85]=0/1/1, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",297.5,0,120.0,0,1,1,0.0,0.0,0.4808,1.0,100.0,99.0,297.49,QUALITY_OK,ThinkPad X1 Yoga Gen 8,Sunwoda,5B10W13975,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
LAPTOP-T2RCOIA2_SVT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,68.1,16.8,"flat_tail=40.8d, fcc_changes=38, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",40.8,38,0.0,0,0,0,,,0.5627,63.0,100.0,37.0,172.81,QUALITY_OK,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385,,2026-06-03T12:47:30
LAPTOP-T4UU1BOP_Nikle,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.0,10.0,"flat_tail=0.1d, fcc_changes=113, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.1,113,0.0,0,0,0,,,0.2034,70.0,82.0,12.0,157.84,QUALITY_OK,ThinkPad X13 Gen 6,Sunwoda,5B11M90122,,2026-06-03T12:47:30
LAPTOP-T83863L5_EigerSIT11,NORMAL_OR_RESPONDING,ACTION_NONE,high,,52.5,10.7,"flat_tail=4.0d, fcc_changes=245, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",4.0,245,0.0,0,0,0,,,0.0912,20.0,100.0,80.0,885.77,QUALITY_OK,ThinkPad,Sunwoda,5B11H56405,,2026-06-03T12:47:30
LAPTOP-TH4417NP_MobilePE,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=7.0, n_samples=507, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,1,0.0,0,0,0,,,,100.0,100.0,0.0,7.03,QUALITY_SHORT_OBS,ThinkPad X1 Yoga Gen 8,Sunwoda,5B10W13975,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-TH5V7J86_CQE_Test,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,ZERO_UPDATE_AFTER_OPPORTUNITIES,51.5,96.2,"flat_tail=157.0d, fcc_changes=0, tail_cyc=65.0, tail_ok[90/80/85]=1/8/3, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",157.0,0,65.0,1,8,3,0.0,0.0,0.6437,1.0,100.0,99.0,156.99,QUALITY_OK,ThinkPad X1 Carbon Gen 9,Sunwoda,5B10W13975,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
LAPTOP-TSQ0GU66_motty,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,55.3,3.7,"obs_days=291.4, n_samples=1352, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",21.0,2,1.0,0,0,0,,,0.6135,12.0,100.0,88.0,291.4,QUALITY_COUNTER_RESET,ThinkPad X1 Fold 16 Gen 1,SMP,5B10W51897,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-U4336J0U_P14s,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.3,10.5,"flat_tail=2.8d, fcc_changes=36, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.8,36,0.0,0,0,0,,,0.9423,45.0,100.0,55.0,211.16,QUALITY_OK,ThinkPad P14s Gen 6,Sunwoda,5B11M90121,,2026-06-03T12:47:30
LAPTOP-UFSPNVK8_SIT2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.3,5.0,"obs_days=10.9, n_samples=300, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.0,5,0.0,0,0,0,,,0.4902,53.0,58.0,5.0,10.95,QUALITY_SHORT_OBS,ThinkPad L16 Gen 1,SMP,5B11H56393,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-UQQQG0S3_ThinkPad,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.5,1.1,"obs_days=240.0, n_samples=6112, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",6.4,40,0.0,0,0,0,,,0.9728,50.0,80.0,30.0,240.01,QUALITY_COUNTER_RESET,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-USS5OCA4_Cui_Qi,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.9,5.3,"obs_days=53.9, n_samples=339, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.0,4,0.0,0,0,0,,,0.7304,33.0,100.0,67.0,53.85,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-UU99D8BO_T14p_CX_SVT,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.5,10.2,"flat_tail=0.9d, fcc_changes=21, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.9,21,0.0,0,0,0,,,0.9671,66.0,100.0,34.0,141.66,QUALITY_OK,ThinkPad T14p Gen 2,Sunwoda,5B11H56402,,2026-06-03T12:47:30
LAPTOP-V1IRQ8I4_1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.1,5.2,"obs_days=91.9, n_samples=13939, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.9,22,0.0,0,0,0,,,0.9976,92.0,100.0,8.0,91.88,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-V450TO4P_Rob,NORMAL_OR_RESPONDING,ACTION_NONE,high,,77.4,18.0,"flat_tail=77.8d, fcc_changes=24, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",77.8,24,0.0,0,0,0,,,0.9733,74.0,100.0,26.0,568.07,QUALITY_SPARSE,ThinkPad P1 Gen 7,Celxpert,5B11M37552,,2026-06-03T12:47:30
LAPTOP-V5HIJJIL_Admin,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,53.2,4.2,"obs_days=644.1, n_samples=15342, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",17.0,15,7.0,0,0,0,,,0.6951,31.0,100.0,69.0,644.14,QUALITY_COUNTER_RESET,ThinkPad P1 Gen 6,SMP,5B11K07736,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
LAPTOP-VHFOHP1Q_Neal,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=55, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,55,0.0,0,0,0,,,,100.0,100.0,0.0,290.36,QUALITY_OK,ThinkPad X13 Gen 6,Sunwoda,5B11M90122,,2026-06-03T12:47:30
LAPTOP-VM3TTE0T_Totoro,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.5,0.5,"obs_days=654.0, n_samples=27767, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",3.0,87,0.0,0,0,0,,,1.0,100.0,100.0,0.0,654.04,QUALITY_COUNTER_RESET,ThinkPad P15v Gen 2i,Celxpert,5B10W13961,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
