analysis_timestamp,user_id,final_label,recommended_action,confidence,primary_reason,subreason,watch_subreason,review_subreason,review_priority,manual_review_reason,fcc_no_or_low_change_candidate,no_fcc_update,long_terminal_flat,low_update_per_cycle,low_update_per_time,fcc_changes,fcc_effective_changes_50mwh,fcc_effective_changes_100mwh,fcc_changes_per_100_cycles,fcc_change_rate_per_100d,flat_tail_days,obs_days,cycle_delta,tail_days,tail_cycle_delta,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,tail_ac_time_ratio,tail_n_80_20_80_ok,tail_n_80_20_80_large_gap,tail_n_80_20_80_any,tail_n_90_10_90_ok,tail_n_90_10_90_large_gap,tail_n_90_10_90_any,tail_n_unresponded_80_20_80_complete_window,tail_n_unresponded_90_10_90_complete_window,tail_n_censored_80_20_80,tail_n_censored_90_10_90,expected_tail_responses_72h,observed_tail_responses_72h,response_residual_z,ml_fw_support_score_0_100,cluster_id,cluster_description,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,operational_message,threshold_version,rule_version,label_version,device_model,batt_vendor,batt_fru
2026-06-03T16:38:27,LAPTOP-869LCUOI_panjun1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,37,30,19,194.737,72.777,0.6,50.84,19.0,0.6,0.0,25.0,83.0,58.0,0.1531,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,48.2,5.1,"obs_days=50.8, n_samples=432, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Nano Gen 3,SMP,5B11F28680
2026-06-03T16:38:27,LAPTOP-88BMF4J6_Mersey,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,33,6,6,126.923,18.028,7.2,183.05,26.0,7.2,0.0,66.0,100.0,34.0,0.513,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,51.5,1.2,"obs_days=183.1, n_samples=2153, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad,BYD,5B11H56386
2026-06-03T16:38:27,LAPTOP-891HSHPM_p14s,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,0,0,0,0.0,0.0,49.1,49.13,0.0,49.1,0.0,64.0,100.0,36.0,0.915,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,71.5,13.2,"obs_days=49.1, n_samples=526, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P14s Gen 7 AMD,Celxpert,5B11M90174
2026-06-03T16:38:27,LAPTOP-8HCCR0QE_PE,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,56,2,2,164.706,33.904,103.1,165.17,34.0,103.1,0.0,85.0,100.0,15.0,0.2777,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,72.2,17.2,"obs_days=165.2, n_samples=44009, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386
2026-06-03T16:38:27,LAPTOP-8KIMRE5B_cturner,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,22,5,5,129.412,29.005,0.0,75.85,17.0,0.0,0.0,45.0,80.0,35.0,0.9663,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,64.3,5.0,"obs_days=75.8, n_samples=780, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P14s Gen 5,Sunwoda,5B11H56402
2026-06-03T16:38:27,LAPTOP-93KHSN6N_hsouma,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,3,0,0,100.0,6.127,5.7,48.96,3.0,5.7,0.0,97.0,100.0,3.0,0.8036,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.0,6.0,"obs_days=49.0, n_samples=1078, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P1 Gen 8,Sunwoda,5B11M37553
2026-06-03T16:38:27,LAPTOP-97DA2E9K_johnny,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,90,14,13,115.385,33.03,0.0,272.48,78.0,0.0,0.0,97.0,97.0,0.0,,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,70.0,10.0,"flat_tail=0.0d, fcc_changes=90, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 3,Sunwoda,5B10W51876
2026-06-03T16:38:27,LAPTOP-9D1AU1OG_Mersey,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,8,0,0,114.286,2.12,1.7,377.29,7.0,1.7,1.0,48.0,100.0,52.0,0.4062,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,47.9,0.5,"obs_days=377.3, n_samples=361, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 9,Celxpert,5B11H56384
2026-06-03T16:38:27,LAPTOP-9PGJOH9P_tianx,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,10,2,2,125.0,61.92,1.3,16.15,8.0,1.3,0.0,74.0,100.0,26.0,0.622,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,57.7,5.2,"obs_days=16.1, n_samples=285, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,5B11M90107
2026-06-03T16:38:27,LAPTOP-A5C39DUF_ssugimoto2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,2,0,0,100.0,4.774,19.5,41.89,2.0,19.5,0.0,42.0,100.0,58.0,0.7815,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,63.9,8.2,"obs_days=41.9, n_samples=249, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P1 Gen 9,COSMX,5B11M90164
2026-06-03T16:38:27,LAPTOP-A68FDH6Q_amcclarnon,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,11,1,1,100.0,5.617,34.9,195.82,11.0,34.9,0.0,67.0,100.0,33.0,0.9825,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,75.5,15.8,"flat_tail=34.9d, fcc_changes=11, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098
2026-06-03T16:38:27,LAPTOP-A86VO230_PQM,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,16,4,4,88.889,25.486,13.1,62.78,18.0,13.1,1.0,6.0,100.0,94.0,0.0472,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,47.6,7.4,"obs_days=62.8, n_samples=649, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 9,SMP,5B11H56383
2026-06-03T16:38:27,LAPTOP-A9PSKJU9_panjun1,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,134,29,29,116.522,83.106,0.2,161.24,115.0,0.2,0.0,39.0,100.0,61.0,0.4175,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,58.4,10.0,"flat_tail=0.2d, fcc_changes=134, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 14,COSMX,5B11M90162
2026-06-03T16:38:27,LAPTOP-A9RJIBMS_kurada,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,1,0,0,100.0,2.326,14.1,43.0,1.0,14.1,0.0,88.0,100.0,12.0,0.9788,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,66.9,7.3,"obs_days=43.0, n_samples=554, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P1 Gen 8,Sunwoda,5B11M37553
2026-06-03T16:38:27,LAPTOP-ADS95E8B_TM2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,True,False,False,False,True,11,6,3,220.0,0.477,0.0,2306.45,5.0,0.0,0.0,100.0,100.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,60.0,0.0,"obs_days=2306.4, n_samples=664, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097
2026-06-03T16:38:27,LAPTOP-APU7HF6F_Administrator,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SPARSE_LOG,,,REVIEW_SPARSE_LOG,medium,ログが疎（p95サンプル間隔>24hまたはサンプル少）。episode判定の信頼度が低い。,False,False,False,False,False,2,1,1,66.667,1.697,3.5,117.88,3.0,3.5,0.0,93.0,100.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.6,5.6,"obs_days=117.9, n_samples=196, quality=QUALITY_SPARSE -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384
2026-06-03T16:38:27,LAPTOP-APU7HF6F_Carl_Pan,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,156,41,41,123.81,42.503,0.0,367.03,126.0,0.0,0.0,93.0,93.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,70.0,10.0,"flat_tail=0.0d, fcc_changes=156, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384
2026-06-03T16:38:27,LAPTOP-ARLD326G_X1CG14,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,3,0,0,100.0,4.125,8.4,72.73,3.0,8.4,0.0,68.0,100.0,32.0,0.9245,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,64.9,6.4,"obs_days=72.7, n_samples=1075, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 14,COSMX,5B11M90162
2026-06-03T16:38:27,LAPTOP-B21SDAHL_Nile,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,24,6,6,133.333,82.503,4.7,29.09,18.0,4.7,0.0,2.0,100.0,98.0,0.1806,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,44.4,0.8,"obs_days=29.1, n_samples=399, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 11,SMP,5B11M90163
2026-06-03T16:38:27,LAPTOP-BD8L6116_Think,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,7,6,6,43.75,14.079,8.0,49.72,16.0,8.0,2.0,6.0,100.0,94.0,0.66,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,58.5,6.7,"obs_days=49.7, n_samples=469, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X13 Gen 5,SMP,5B11M90048
2026-06-03T16:38:27,LAPTOP-C1EEVLRC_86138,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,33,9,8,117.857,57.773,1.2,57.12,28.0,1.2,0.0,21.0,100.0,79.0,0.4649,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,54.5,5.2,"obs_days=57.1, n_samples=718, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,Celxpert,5B11H56384
2026-06-03T16:38:27,LAPTOP-C2TA9AP9_Thames-2_LNL_BE_SIT,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,7,0,0,100.0,4.725,20.0,148.14,7.0,20.0,0.0,42.0,100.0,58.0,0.2263,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,52.9,8.3,"flat_tail=20.0d, fcc_changes=7, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100
2026-06-03T16:38:27,LAPTOP-CIKD46CF_Zeus2,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,15,14,11,187.5,5.47,0.1,274.22,8.0,0.1,0.0,92.0,100.0,8.0,0.1279,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,67.3,10.0,"flat_tail=0.1d, fcc_changes=15, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Nano Gen 2,SMP,5B11F28680
2026-06-03T16:38:27,LAPTOP-CJP1C30S_TM2,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_STALE_OR_VERY_STALE,,,REVIEW_SHORT_OBS_STALE_OR_VERY_STALE,high,観測期間<120日だがflat_tail>=60日（stale様）。優先的に追加観測。,False,False,False,False,False,3,1,1,100.0,3.3,60.0,90.9,3.0,60.0,2.0,9.0,100.0,91.0,0.3921,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,61.8,15.4,"obs_days=90.9, n_samples=1725, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,SMP,5B11M90097
2026-06-03T16:38:27,LAPTOP-CPPVM862_LL,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,WATCH_OTHER_AMBIGUOUS,,WATCH_OTHER_AMBIGUOUS,,,,True,False,True,True,True,1,1,1,1.37,0.17,553.5,589.94,73.0,553.5,63.0,5.0,100.0,95.0,0.8289,1,1,2,0,0,0,1,0,0,0,0.095,0.0,-0.324,19.3,1.0,MIXED,64.9,76.0,"flat_tail=553.5d, fcc_changes=1, tail_cyc=63.0, tail_ok[90/80]=0/1, unresp_complete[90/80]=0/1, large_gap[90/80]=0/1 -> ambiguous (watch)",FCC更新率は低いが完全凍結ではない/学習機会がlarge-gapまたは打ち切りで確証が弱い/境界的のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X13 Yoga Gen 3,LG,5B11A14635
2026-06-03T16:38:27,LAPTOP-CU8DTV76_CamTest,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,7,1,1,175.0,49.716,6.3,14.08,4.0,6.3,0.0,77.0,100.0,23.0,0.9394,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,59.8,1.0,"obs_days=14.1, n_samples=396, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100
2026-06-03T16:38:27,LAPTOP-D986V7T9_EAASIT1.12,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,7,4,4,175.0,3.831,8.1,182.7,4.0,8.1,0.0,52.0,100.0,48.0,0.7572,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,66.5,11.3,"flat_tail=8.1d, fcc_changes=7, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,Sunwoda,5B11H56385
2026-06-03T16:38:27,LAPTOP-DCOJFCQ0_TM_X1_MTL,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,122,26,26,120.792,34.464,2.8,353.99,101.0,2.8,0.0,61.0,100.0,39.0,0.9109,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,58.7,0.5,"obs_days=354.0, n_samples=5968, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386
2026-06-03T16:38:27,LAPTOP-DDJ0EVTT_T14s2in1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,32,2,2,106.667,26.873,0.0,119.08,30.0,0.0,0.0,97.0,100.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.0,5.0,"obs_days=119.1, n_samples=1497, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s 2-in-1 Gen 2,SMP,5B11M90163
2026-06-03T16:38:27,LAPTOP-E1AAB86F_X1_2-1,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,259,41,40,113.596,65.422,0.1,395.89,228.0,0.1,0.0,29.0,93.0,64.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,50.0,10.0,"flat_tail=0.1d, fcc_changes=259, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 9,Celxpert,5B11H56384
2026-06-03T16:38:27,LAPTOP-E1N6C0NF_Nile,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,3,0,0,50.0,3.329,0.0,90.13,6.0,0.0,0.0,99.0,99.0,0.0,,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.0,5.0,"obs_days=90.1, n_samples=1395, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 11,SMP,5B11M90163
